"esr";"status";"type";"osm_id";"lat";"lon";"name";"alt_name";"old_name";"official_name";"railway";"user"
"022616";"1";"0";"4190942295";"60.68520737";"30.00359154";"Лосево";"";"";"";"halt";"022616"
"022635";"1";"0";"530790888";"60.58889389";"30.1764431";"79 км";"";"78 км";"";"halt";"022635"
"022645";"1";"0";"442723847";"60.63170242";"30.11213875";"Петяярви";"";"";"";"station";"022645"
"022654";"1";"0";"2341199442";"60.66573334";"30.03587914";"Лосево-1";"";"";"";"station";"022654"
"022705";"1";"0";"722089743";"60.72546387";"30.07390213";"Громово";"";"";"";"station";"022705"
"022711";"1";"0";"272290127";"60.76960373";"30.14072609";"Суходолье";"";"";"";"halt";"022711"
"022813";"1";"0";"371090708";"60.82505417";"30.12957382";"Отрадное";"";"";"";"station";"022813"
"022902";"1";"0";"245419167";"60.9076767";"30.08004951";"Мюллюпельто";"";"";"";"station";"022902"
"022917";"1";"0";"950503095";"60.95097351";"30.09226418";"Синёво";"";"";"";"halt";"022917"
"023002";"1";"0";"2012486876";"61.0358696";"30.10265541";"Приозерск";"";"";"";"station";"023002"
"023017";"1";"0";"264001502";"61.06712723";"29.98828697";"Капеасалми";"148 км";"";"";"halt";"023017"
"023106";"1";"0";"1794933346";"61.11316681";"29.87439156";"Кузнечное";"";"";"";"station";"023106"
"023110";"1";"0";"291557991";"61.20301819";"29.73833656";"168 км";"";"";"";"halt";"023110"
"023125";"1";"0";"3703801457";"61.18334579";"29.76975822";"165 км";"";"";"";"halt";""
"023202";"1";"0";"1984072626";"61.41191101";"29.76240349";"Элисенваара";"";"";"";"station";"023202"
"023214";"1";"0";"245420620";"61.46135712";"29.87077522";"Аккахарью";"";"";"";"halt";"023214"
"023229";"1";"0";"1327881338";"61.49648285";"30.00032806";"Ихала";"";"";"";"station";"023229"
"023604";"1";"0";"1668871268";"61.5165596";"30.13059998";"Яккима";"";"";"";"station";"023604"
"023619";"1";"0";"1578617699";"61.55082321";"30.19127274";"Хухоямяки";"";"";"";"halt";"023619"
"023638";"1";"0";"1984072625";"61.61237717";"30.27288246";"Нива";"";"";"";"halt";"023638"
"023642";"1";"0";"245423977";"61.6532135";"30.37856102";"Куокканиеми";"";"";"";"station";"023642"
"023661";"1";"0";"245424389";"61.68230057";"30.56311035";"Туокслахти";"";"";"";"halt";"023661"
"023708";"1";"0";"1014538008";"61.69484711";"30.67456436";"Сортавала";"";"";"";"station";"023708"
"023801";"1";"0";"1639038907";"61.74423981";"30.66929245";"Хелюля";"";"";"";"station";"023801"
"023816";"1";"0";"1580972963";"61.80595398";"30.59871674";"Рюттю";"";"";"";"halt";"023816"
"023905";"1";"0";"364533468";"61.89603043";"30.50342941";"Кааламо";"";"";"";"station";"023905"
"024005";"1";"0";"2002893280";"61.96747589";"30.53711319";"Маткаселькя";"";"";"";"station";"024005"
"024109";"1";"0";"1581017421";"62.16742706";"30.64453506";"Вяртсиля";"";"";"";"station";"024109"
"024113";"1";"0";"2002915412";"62.10910416";"30.5866642";"Пялькьярви";"";"";"";"halt";""
"024128";"1";"0";"364533428";"62.07566452";"30.5682373";"Пяльксаари";"";"";"";"halt";"024128"
"024408";"1";"1";"220031721";"60.9882431";"32.96352386";"Олонец";"";"";"";"station";""
"024414";"1";"0";"611260384";"60.81487656";"33.33693314";"Инема";"";"";"";"halt";"024414"
"024429";"1";"0";"611260308";"61.00067139";"32.82998657";"Тукса";"";"";"";"halt";"024429"
"024522";"1";"0";"1620387852";"61.11831665";"32.56305313";"Тулокса";"";"";"";"halt";"024522"
"024607";"1";"0";"611260390";"61.18410873";"32.38723373";"Видлица";"";"";"";"station";"024607"
"024611";"1";"0";"611260216";"61.23550034";"32.21020126";"Погранкондуши";"";"";"";"halt";"024611"
"024700";"1";"0";"1203813399";"61.37395859";"31.84132195";"Салми";"";"";"";"station";"024700"
"024727";"1";"0";"1620387853";"61.50027084";"31.6028614";"Иля-Ууксу";"";"";"";"halt";"024727"
"024734";"1";"0";"1620387849";"61.50794601";"31.58229065";"Иля-Ууксу";"";"";"";"halt";"024734"
"024804";"1";"0";"1014545711";"61.57395554";"31.46224594";"Питкяранта";"";"";"";"station";"024804"
"024819";"1";"0";"1330922133";"61.65098572";"31.41770363";"Койриноя";"";"";"";"halt";"024819"
"024908";"1";"0";"1620290156";"61.68035889";"31.26125336";"Леппясилта";"";"";"";"station";"024908"
"025008";"1";"0";"1620290157";"61.76086807";"30.98909569";"Ляскеля";"";"";"";"station";"025008"
"025101";"1";"0";"611332405";"61.81689835";"30.9324379";"Харлу";"";"";"";"halt";"025101"
"025120";"1";"0";"611332756";"61.89091492";"30.94782829";"Янисъярви";"";"";"";"station";"025120"
"025135";"1";"0";"1580972954";"61.92477798";"30.8343811";"Алалампи";"";"";"";"halt";"025135"
"025309";"1";"0";"1424435483";"61.87795258";"34.08392334";"Чална-Онежская";"";"";"";"station";"025309"
"025313";"1";"0";"610906617";"61.87704849";"33.84524918";"509 км";"";"";"";"halt";"025313"
"025328";"1";"0";"1424435447";"61.86514664";"33.91668701";"Падозеро";"";"";"";"station";""
"025417";"1";"0";"929910145";"61.86733246";"33.5452919";"Кутижма";"";"";"";"station";"025417"
"025421";"1";"0";"1424435471";"61.86861801";"33.33787537";"Сяньга";"";"";"";"station";"025421"
"025436";"1";"0";"610906405";"61.88871765";"33.71274185";"Виллагора";"";"";"";"station";"025436"
"025506";"1";"0";"611260477";"61.84416199";"33.21437836";"Эссойла";"";"";"";"station";"025506"
"025603";"1";"0";"928097036";"61.84601212";"33.08821106";"Иматозеро";"";"";"";"station";"025603"
"025703";"1";"0";"928096350";"61.83368683";"32.94664764";"Новые Пески";"";"";"";"station";"025703"
"025718";"1";"0";"928096345";"61.8898468";"32.77358246";"Застава";"";"";"";"station";"025718"
"025737";"1";"0";"1620174733";"61.98838806";"32.63640976";"Хаутаваара";"";"";"";"station";"025737"
"025756";"1";"0";"1620174713";"62.03145218";"32.47212219";"Веркко";"";"";"";"station";"025756"
"025807";"1";"0";"1089067757";"62.0826416";"32.34139633";"Суоярви 1";"Суоярви I";"";"";"station";"025807"
"025811";"1";"0";"1620174725";"62.04546738";"32.17103958";"Паперо";"";"";"";"halt";"025811"
"025900";"1";"0";"1621269941";"62.03116608";"32.09983063";"Пийтсиеки";"";"";"";"station";"025900"
"025915";"1";"0";"611332932";"62.01758957";"32.00352478";"Няятяоя";"";"";"";"halt";"025915"
"026000";"1";"0";"1620174720";"61.97844315";"31.74139404";"Лоймола";"";"";"";"station";"026000"
"026104";"1";"0";"1620174730";"61.92153168";"31.54512978";"Райконкоски";"";"";"";"station";"026104"
"026119";"1";"0";"611332524";"61.86717606";"31.40041733";"346 км";"";"";"";"halt";"026119"
"026212";"1";"0";"611332827";"61.88421249";"31.19725227";"Суйстамо";"";"";"";"halt";"026212"
"026227";"1";"0";"611332791";"61.88521576";"31.05463219";"Алатту";"";"";"";"halt";"026227"
"026231";"1";"0";"1620083629";"61.86991882";"31.3336525";"Леппясюрья";"";"";"";"station";""
"026301";"1";"0";"1616818819";"62.10041428";"32.37121964";"Суоярви 2";"Суоярви II";"";"";"station";"026301"
"026320";"1";"0";"1616818825";"62.18677521";"32.54138565";"Суоёки";"Суойоки";"";"";"station";"026320"
"026335";"1";"0";"611333262";"62.20520401";"32.60724258";"22 км";"";"";"";"halt";"026335"
"026405";"1";"0";"1616818792";"62.27614975";"32.67831039";"Найстенъярви";"";"";"";"station";"026405"
"026413";"1";"0";"1616818939";"62.3034668";"32.66839218";"35 км";"";"";"";"halt";"026413"
"026509";"1";"0";"4225332754";"62.43447495";"32.64677048";"Лахколамен";"";"";"";"station";"026509"
"026617";"1";"0";"611333387";"62.56140137";"32.70253372";"Тумасозеро";"";"";"";"station";"026617"
"026706";"1";"0";"2173417115";"62.69779205";"32.69054413";"Поросозеро";"";"";"";"station";"026706"
"026809";"1";"0";"1195215710";"62.73794937";"32.69776535";"Аконъярви";"";"";"";"station";"026809"
"026922";"1";"0";"611333069";"63.11216736";"32.31671906";"Руголамби";"";"";"";"station";"026922"
"026937";"1";"0";"813333982";"62.93160629";"32.50928116";"Гимольская";"";"";"";"station";""
"027003";"1";"0";"2173512427";"63.172966";"32.31951141";"Суккозеро";"";"";"";"station";"027003"
"027018";"1";"0";"813327927";"63.22771454";"32.29603958";"Брусничная";"";"";"";"station";"027018"
"027022";"1";"0";"1620487658";"63.23371506";"32.27950668";"148 км";"";"";"";"halt";"027022"
"027037";"1";"0";"611333568";"63.33171844";"32.20315552";"Кангас";"";"";"";"station";"027037"
"027111";"1";"0";"611373011";"63.25003433";"31.87114525";"170 км";"";"";"";"halt";"027111"
"027126";"1";"0";"611373050";"63.24518204";"32.06143951";"Суун";"";"";"";"station";"027126"
"027215";"1";"0";"611373215";"63.35768127";"31.47141266";"197 км";"";"";"";"halt";"027215"
"027223";"1";"0";"1620487498";"63.27837753";"31.7373085";"Мотко";"";"";"";"halt";"027223"
"027304";"1";"0";"1620487495";"63.3939743";"31.26740456";"Лендеры";"";"";"";"station";""
"027408";"1";"0";"1616706226";"63.53364182";"32.07826996";"Пенинга";"";"";"";"station";"027408"
"027412";"1";"0";"611333738";"63.63772202";"32.02998734";"Волома";"";"";"";"halt";"027412"
"027516";"1";"0";"611333762";"63.86580276";"32.00455856";"Сельга";"";"";"";"station";"027516"
"027709";"1";"0";"676573249";"64.25811005";"32.04017258";"Ледмозеро";"Ледмозеро I";"";"";"station";"027709"
"027713";"1";"0";"1620466785";"64.44332886";"31.26131058";"Кимасозеро";"";"";"";"halt";"027713"
"027732";"1";"0";"611356473";"64.27519226";"32.01784897";"Ледмозеро 2";"Ледмозеро II";"";"";"station";"027732"
"027747";"1";"0";"1621454802";"64.0982666";"33.05553818";"Пертозеро";"";"";"";"station";"027747"
"027751";"1";"0";"3907647914";"64.31201172";"31.62142181";"Разъезд 24 км";"";"";"";"halt";""
"027802";"1";"0";"1161746598";"64.63208771";"30.789114";"Костомукша-Товарная";"";"";"";"station";"027802"
"027906";"1";"0";"8234294221";"64.60838318";"30.60281944";"Костомукша-Пассажирская";"";"";"";"station";"027906"
"028006";"1";"0";"1616683162";"64.54953003";"30.06417656";"Кивиярви";"";"";"";"station";"028006"
"028307";"1";"0";"611334076";"64.61392975";"32.22669601";"Боровая";"";"";"";"station";"028307"
"028400";"1";"0";"1610325761";"64.77043152";"32.23126221";"Юшкозеро";"";"";"";"station";"028400"
"028504";"1";"0";"354041965";"60.84064484";"28.37717056";"Бусловская";"";"";"";"station";"028504"
"030006";"1";"0";"4288702580";"59.87548828";"30.41586113";"Санкт-Петербург-Сортировочный-Московский";"";"";"";"station";"030006"
"030107";"1";"0";"456707237";"59.85531616";"31.01329231";"Невдубстрой";"";"";"";"station";"030107"
"030114";"1";"0";"762825106";"59.83643341";"31.03948402";"11 км";"";"";"";"halt";"030114"
"030114";"2";"0";"577332888";"59.8405838";"32.34297562";"11 км";"";"";"";"halt";""
"030129";"1";"0";"849241569";"59.82214355";"31.03655624";"Грибное";"";"";"";"halt";"030129"
"030133";"1";"0";"518270705";"59.7925148";"31.02856636";"6 км";"";"";"";"halt";"030133"
"030148";"1";"0";"836006985";"59.77933884";"31.02983093";"4 км";"";"";"";"halt";"030148"
"030203";"1";"0";"2434723648";"59.7554245";"31.0616188";"Мга";"";"";"";"station";"030203"
"030218";"1";"0";"423135578";"59.7632637";"30.98785973";"45 км";"";"";"";"halt";"030218"
"030222";"1";"0";"423135577";"59.76764297";"30.94581985";"Горы";"";"";"";"station";"030222"
"030237";"1";"0";"1252496483";"59.71977997";"30.95279884";"Войтоловка";"";"";"";"station";"030237"
"030400";"1";"0";"423135580";"59.79171371";"30.88053322";"Павлово на Неве";"";"";"";"station";"030400"
"030415";"1";"0";"423135581";"59.80547333";"30.85933495";"Геройская";"";"";"";"halt";"030415"
"030426";"1";"0";"423135583";"59.82870102";"30.82424545";"Островки";"Островная";"";"";"halt";"030426"
"030434";"1";"0";"423135584";"59.84315872";"30.77267075";"20 км";"";"";"";"halt";"030434"
"030504";"1";"0";"423135585";"59.85409927";"30.73327065";"Манушкино";"";"";"";"station";"030504"
"030523";"1";"0";"423135587";"59.86397171";"30.67392349";"Колтуши";"";"";"";"halt";"030523"
"030538";"1";"0";"423135589";"59.89724731";"30.61130333";"Мяглово";"";"";"";"halt";"030538"
"030542";"1";"0";"423135586";"59.86100388";"30.70858002";"16 км";"";"";"";"halt";"030542"
"030557";"1";"0";"423135588";"59.87969971";"30.63775635";"11 км";"";"";"";"halt";"030557"
"030557";"2";"0";"577332888";"59.8405838";"32.34297562";"11 км";"";"";"";"halt";""
"030561";"1";"0";"1925414105";"59.91293335";"30.58768272";"7 км";"";"";"";"halt";"030561"
"030576";"1";"0";"60908064";"59.9246788";"30.56999397";"5 км";"";"";"";"halt";"030576"
"030576";"2";"0";"5532820444";"60.99104691";"29.09818649";"5 км";"";"";"";"station";""
"030608";"1";"0";"423135576";"59.76900482";"30.83286858";"Пелла";"";"";"";"station";"030608"
"030612";"1";"0";"423135575";"59.76008606";"30.77974129";"Ивановская";"";"";"";"halt";"030612"
"030627";"1";"0";"423135574";"59.76836395";"30.72026443";"Усть-Тосненская";"";"";"";"halt";"030627"
"030701";"1";"0";"423135573";"59.77281952";"30.67828941";"Сапёрная";"";"";"";"halt";"030701"
"030716";"1";"0";"4190942300";"60.69848633";"29.91979218";"Понтонная";"";"";"";"halt";""
"030716";"1";"0";"2120375704";"59.78565598";"30.62500572";"Понтонная";"";"";"";"halt";"030716"
"030811";"1";"0";"423135571";"59.8080368";"30.56246185";"Ижоры";"";"19 км";"";"halt";"030811"
"030909";"1";"0";"2111802825";"59.83127213";"30.50115585";"Рыбацкое";"";"";"";"station";"030909"
"031009";"1";"0";"2011157312";"59.84943771";"30.45319176";"Обухово";"";"";"";"station";"031009"
"031013";"1";"0";"2011157469";"59.87915802";"30.40756226";"Фарфоровская";"";"";"";"halt";"031013"
"031032";"1";"0";"5673073320";"59.90717316";"30.37186813";"Навалочная";"";"";"";"halt";"031032"
"031206";"1";"0";"2011157458";"59.47885895";"31.00763893";"Ушаки";"";"";"";"station";"031206"
"031225";"1";"0";"1224639476";"59.5600853";"30.90431976";"Зареченская";"";"";"";"station";"031225"
"031302";"1";"0";"266687908";"59.54452896";"30.88191414";"Тосно";"";"";"";"station";"031302"
"031314";"1";"0";"5678147744";"59.56173706";"30.84911537";"Тосно II";"";"";"";"halt";"031314"
"031329";"1";"0";"1225509269";"59.61129379";"30.78687668";"пост 43 км";"";"";"путевой пост 43 км";"halt";"031329"
"031333";"1";"0";"5673073319";"59.63528442";"30.75711441";"Саблино";"";"";"";"station";"031333"
"031348";"1";"0";"2011157334";"59.67915726";"30.7021904";"Поповка";"";"";"";"halt";"031348"
"031371";"1";"0";"3749315800";"59.33520889";"32.68125916";"36 км";"";"";"";"halt";"031371"
"031507";"1";"0";"1002471313";"59.59126663";"31.16775131";"Шапки";"";"";"";"halt";"031507"
"031511";"1";"0";"1043721720";"59.56718063";"31.06399155";"13 км";"";"";"";"halt";"031511"
"031526";"1";"0";"561080376";"59.56354523";"31.01852798";"Нурма";"";"";"";"halt";"031526"
"031600";"1";"0";"2011157190";"59.74979019";"30.61450958";"Колпино";"";"";"";"station";"031600"
"031615";"1";"0";"2011157186";"59.76222992";"30.57970428";"Ижорский завод";"";"";"";"halt";"031615"
"031621";"1";"0";"2012751829";"59.78859711";"30.5386467";"Металлострой";"";"";"";"halt";"031621"
"031634";"1";"0";"2012751855";"59.80729675";"30.51273537";"Славянка";"";"";"";"station";"031634"
"031808";"1";"0";"2417778283";"59.89348602";"30.39275551";"Санкт-Петербург-Товарный-Московский";"";"";"";"station";"031808"
"031812";"1";"0";"21596808";"59.92693329";"30.3631134";"Санкт-Петербург-Главный";"";"";"Санкт-Петербург-Главный";"station";"031812"
"032105";"1";"0";"1224650644";"59.66036987";"30.84266281";"Пустынька";"";"";"";"station";"032105"
"032112";"2";"0";"6468479746";"59.28079987";"32.4928093";"22 км";"";"";"";"halt";""
"032139";"1";"0";"1871762722";"59.58024979";"30.6554985";"Стекольный";"";"";"";"station";"032139"
"032302";"1";"0";"6125937108";"59.57577896";"30.5457859";"Новолисино";"";"";"";"station";""
"032317";"1";"0";"428893956";"59.59196854";"30.52165222";"40 км";"";"";"";"halt";"032317"
"032321";"1";"0";"428893955";"59.62440872";"30.48676872";"36 км";"";"";"";"halt";"032321"
"032336";"1";"0";"417668112";"59.5737915";"30.367033";"Владимирская";"";"";"";"station";"032336"
"032355";"1";"0";"344093926";"59.58842468";"30.38982391";"Кобралово";"";"";"";"station";"032355"
"032365";"1";"0";"1895328854";"59.63740158";"30.46978951";"34 км";"";"";"";"halt";"032365"
"032406";"1";"0";"6548406948";"59.64088821";"30.42685127";"Антропшино";"";"";"";"station";"032406"
"032508";"1";"0";"4138001513";"59.6935463";"30.43277168";"Павловск";"";"";"";"station";"032508"
"032707";"1";"0";"27024681";"59.72303772";"30.42967987";"Царское Село";"";"Детское Село";"";"station";"032707"
"032711";"1";"0";"27024723";"59.74073029";"30.420784";"Детскосельская";"";"";"";"halt";"032711"
